genre,bars_confidence,bars_start,beats_confidence,beats_start,sections_confidence,sections_start,segments_confidence,segments_loudness_max,segments_loudness_max_time,segments_loudness_start,segments_pitches,segments_start,segments_timbre,songs,tatums_confidence,tatums_start,artist_terms,artist_terms_freq,artist_terms_weight,similar_artists,songs2,artist_mbtags,artist_mbtags_count,songs3
Rock,0.104184211,105.6874841,0.71549345,106.8271829,0.693166667,100.082625,0.750066015,-19.76796455,0.053463533,-31.56327384,0.323815811,105.702825,-6.604902506,NA,0.463310044,106.7130042,NA,0.287143161,0.491624553,NA,NA,NA,1.142857143,NA
Rock,0.147450331,99.04355993,0.517449918,100.0270632,0.803,61.11869667,0.469017544,-4.615296784,0.044473904,-11.54096637,0.477341374,95.98556085,9.893544834,NA,0.268419196,100.0270857,NA,0.430161674,0.501163495,NA,NA,NA,NA,NA
Rock,0.154372093,89.58233093,0.508748549,90.27974816,0.673111111,89.36049889,0.717971867,-9.702907928,0.050737762,-21.05864834,0.422534527,90.03748361,4.555585251,NA,0.522405797,90.27971757,NA,0.806568471,0.839793807,NA,NA,NA,1.117647059,NA
RnB,0.052829787,114.1302872,0.345573487,116.6101776,0.418583333,115.0086242,0.632874529,-12.53683187,0.063196989,-20.9521857,0.398580301,114.7212778,4.5818899,NA,0.149402017,116.7778801,NA,0.644519276,0.657329178,NA,NA,NA,1,NA
Jazz,0.073074074,146.8323343,0.337219277,147.5456646,0.450454545,149.4653827,0.671096567,-9.427851216,0.042373884,-20.92629041,0.375839711,149.3422965,3.515454995,NA,0.333167068,147.3095491,NA,0.647702729,0.735067691,NA,NA,NA,NA,NA
Pop,0.158155172,115.6062419,0.600477516,116.6062858,0.515,95.76234778,0.727786957,-7.910794565,0.056950533,-17.67958152,0.285432428,118.5183705,9.950495833,NA,0.715285102,116.6063331,NA,0.394627313,0.501830468,NA,NA,NA,1,NA
Reggae,0.535313084,119.9542956,0.535313084,119.9542956,0.50025,103.8460675,0.591308017,-7.957649789,0.051408829,-16.07871203,0.337641614,119.6553002,13.16303543,NA,0.34988249,119.9543669,NA,0.586123141,0.684066977,NA,NA,NA,1,NA
Blues,0.138037736,80.42324972,0.303194896,80.51207589,0.59075,87.8768975,0.631530686,-10.83016606,0.07654917,-20.42643863,0.384135981,81.10904913,12.92463899,NA,0.303194896,80.51207589,NA,0.70002008,0.762217289,NA,NA,NA,NA,NA
Rock,0.277269504,109.1154612,0.070363529,109.6376734,0.7655,115.452335,0.32458277,-9.892391892,0.060690236,-14.05109797,0.410327984,109.9896535,9.055421453,NA,0.070363529,109.6376734,NA,0.758330096,0.842963028,NA,NA,NA,1,NA
Rock,0.730187209,168.0574177,0.730187209,168.0574177,0.5545,173.073069,0.58400813,-16.04465103,0.044954778,-23.47183552,0.380026631,164.899618,8.708624713,NA,0.484065698,168.1553136,NA,0.384798181,0.470928541,NA,NA,NA,1.363636364,NA
Rock,0.160327957,158.5288855,0.41251004,158.9543735,0.6147,106.124529,0.402879096,-9.686533333,0.078563458,-14.79391299,0.247559699,148.9457333,1.419779849,NA,0.127099732,158.8480845,NA,0.309824363,0.51543796,NA,NA,NA,1,NA
Rap,0.1368,30.6519715,0.616692771,31.62365012,0.5858,25.808962,0.679011765,-10.27593333,0.052715804,-20.32539216,0.404241503,31.14212749,4.768963725,NA,0.254527108,31.52748922,NA,0.679251956,0.783372764,NA,NA,NA,NA,NA
Pop,0.162196721,92.75718689,0.078347656,93.99423559,0.4825,78.7205275,0.559606667,-11.801435,0.051356767,-19.39558,0.278776944,90.6231754,-0.455439722,NA,0.084574967,94.11674366,NA,0.284128626,0.424727357,NA,NA,NA,NA,NA
Rock,0.114666667,78.88143227,0.78408209,80.98816522,0.430636364,78.22098364,0.454100152,-11.93132473,0.041061335,-18.05927618,0.446013278,78.88216149,8.274197016,NA,0.24323206,80.98812911,NA,0.738982489,0.837998601,NA,NA,NA,NA,NA
Rap,0.131112069,149.2016721,0.429730659,150.4958745,0.332090909,124.3416291,0.679089074,-8.78140849,0.049717091,-18.80121781,0.482920552,148.8469874,7.160077418,NA,0.347456372,150.4096287,NA,0.656440481,0.787911255,NA,NA,NA,1,NA
Rock,0.156592453,161.7042639,0.48149906,162.7710125,0.760111111,129.9795689,0.41104937,-10.24935819,0.056428782,-15.73489916,0.311248687,146.9857064,-3.788289566,NA,0.164364021,162.7708325,NA,0.66557387,0.756855959,NA,NA,NA,1,NA
Country,0.100067485,197.3369845,0.563713065,199.2615322,0.6650625,208.2552731,0.65860694,-17.42236121,0.052576763,-26.86981001,0.399966107,193.7020757,-0.761411595,NA,0.376652227,199.2607695,NA,0.622893082,0.64905711,NA,NA,NA,1,NA
Metal,0.138527094,136.567791,0.219384804,137.7470396,0.686538462,134.24681,0.345167327,-6.463084158,0.053641248,-11.39106832,0.46065165,142.9208151,5.137979785,NA,0.086928309,137.8312827,NA,0.723146873,0.731034381,NA,NA,NA,NA,NA
Rap,0.094391304,131.9838883,0.703208434,132.4626199,0.472181818,115.1116345,0.806472243,-12.51473649,0.04556832,-28.16483938,0.370998211,132.7587174,8.714070997,NA,0.795015663,132.5424038,NA,0.422994571,0.520570087,NA,NA,NA,NA,NA
Metal,0.330152235,133.154609,0.330152235,133.154609,0.595538462,125.3022092,0.440749699,-7.390197353,0.043092936,-13.656213,0.362224428,129.4734851,2.01948566,NA,0.19287919,133.2471124,NA,0.548857837,0.561141103,NA,NA,NA,1,NA
Country,0.170840909,90.31384614,0.4943829,91.96176743,0.545,91.348476,0.465187956,-19.42663686,0.073966058,-25.30019526,0.274382299,88.9262313,-1.179693583,NA,0.184400372,91.96159547,NA,0.626677281,0.679126223,NA,NA,NA,NA,NA
Rock,0.14544898,34.55984102,0.054895522,35.24853254,0.715,22.16260333,0.317525926,-13.71085926,0.086089926,-17.92498519,0.275157407,31.94000081,5.209603086,NA,0.054895522,35.24853254,NA,0.460747051,0.506831925,NA,NA,NA,1,NA
Pop,0.156039683,223.4715383,0.590686139,224.5780933,0.670526316,234.6764858,0.520520325,-11.18932606,0.039460325,-19.68628584,0.377289367,220.3808132,9.038492084,NA,0.451126795,224.5785988,NA,0.76112205,0.758226391,NA,NA,NA,1,NA
Rock,0.130450617,147.8888019,0.28043865,149.0313485,0.535357143,118.5570779,0.537848291,-8.738245726,0.054460919,-15.44866132,0.341914619,142.5181148,2.736937322,NA,0.259437548,149.0314566,NA,0.532864741,0.616206332,NA,NA,NA,1,NA
Punk,0.234764331,69.76835962,0.231881857,69.91525013,0.713,68.70793857,0.421801217,-9.399482759,0.061196714,-14.8403144,0.494663286,63.55745781,7.172441176,NA,0.143650158,69.91525808,NA,0.842239958,0.89441538,NA,NA,NA,1.222222222,NA
Blues,0.602670487,99.80799774,0.602670487,99.80799774,0.429727273,89.28497545,0.768356868,-14.34324775,0.051397073,-26.84127086,0.30966303,98.04684447,-2.223976893,NA,0.386516499,99.81052858,NA,0.733704081,0.723275451,NA,NA,NA,1,NA
Rock,0.159577236,152.8535311,0.486183099,154.0911254,0.601714286,125.4551243,0.454523891,-13.21275597,0.049166374,-18.66058703,0.323705703,158.8906484,4.528054394,NA,0.209061778,154.0912603,NA,0.658098429,0.637625244,NA,NA,NA,NA,NA
Rock,0.109582418,133.2798382,0.475850685,133.827872,0.482923077,120.5500631,0.549165121,-8.99612987,0.055019833,-16.81196753,0.401193259,127.7996883,6.859527675,NA,0.382442769,133.827776,NA,0.421713336,0.598776916,NA,NA,NA,1,NA
Pop,0.14701227,125.3550042,0.3845625,125.9328821,0.693545455,104.1988709,0.498388967,-13.11157143,0.067423366,-19.58294625,0.301956035,124.3557846,3.924538307,NA,0.174137195,126.0290616,NA,0.579008319,0.629630344,NA,NA,NA,1,NA
Rock,0.100974138,113.9493171,0.604909677,114.9298308,0.602,89.06733333,0.526409207,-9.90916624,0.048594092,-16.93486701,0.375175725,118.8744626,0.817398231,NA,0.373858065,114.8071373,NA,0.764187907,0.769475973,NA,NA,NA,1,NA
Latin,0.307043977,126.2663408,0.307043977,126.2663408,0.483,113.2133871,0.708080219,-10.9224093,0.057969781,-22.0091021,0.339833485,127.1319978,7.41593543,NA,0.299857781,126.1892158,NA,0.818787995,0.809912164,NA,NA,NA,1,NA
Rock,0.10142963,105.881103,0.31181768,106.2683663,0.429875,108.1279838,0.540555556,-13.28720155,0.053278592,-20.19158786,0.428307063,102.3946164,3.813741602,NA,0.319923573,106.3656955,NA,0.794289149,0.794121906,NA,NA,NA,1,NA
Blues,0.40975969,77.36550826,0.40975969,77.36550826,0.4375,74.1770625,0.692676923,-20.18757692,0.061367192,-30.74602692,0.258248397,77.34063192,-6.720055769,NA,0.227945841,77.36504029,NA,0.626922839,0.684384526,NA,NA,NA,1,NA
Rap,0.137535211,86.07944535,0.345162983,86.79937834,0.503,80.30697182,0.688611732,-11.75264525,0.060557249,-22.86773883,0.356762221,83.74126309,5.89272067,NA,0.338116835,86.71954446,NA,0.373010238,0.53013154,NA,NA,NA,1,NA
Rap,0.218492063,154.5498627,0.398150877,155.3638508,0.682,132.4415891,0.475114155,-12.14528767,0.054171636,-18.40391476,0.332243087,152.9346036,6.56373275,NA,0.173694558,155.2732802,NA,0.729655912,0.753040451,NA,NA,NA,NA,NA
Country,0.098981982,116.3197827,0.423098214,117.1007444,0.500538462,99.24313769,0.550408846,-14.16422869,0.058206278,-21.54980367,0.285040813,118.4205109,3.124361291,NA,0.173089186,117.1007443,NA,0.55707906,0.671768288,NA,NA,NA,NA,NA
Rock,0.105396552,108.1791784,0.715049145,109.3462861,0.558875,115.4793238,0.788676576,-12.37621165,0.034856326,-26.2829893,0.400359096,107.7486401,18.29928082,NA,0.648307692,109.2295854,NA,0.793141581,0.858691943,NA,NA,NA,1,NA
Country,0.1145,62.35421143,0.454004587,63.65083624,0.5352,55.804314,0.527898204,-14.88357186,0.092691287,-21.91556587,0.291457834,60.65696916,-4.599076597,NA,0.213331034,63.65142131,NA,0.557162958,0.598216168,NA,NA,NA,NA,NA
Rock,0.100092784,77.14601495,0.533231552,77.9433243,0.693428571,81.85737,0.546338415,-10.10617835,0.055269787,-17.59313262,0.431472688,76.62563941,10.53878138,NA,0.322072427,77.94359753,NA,0.760690495,0.820161029,NA,NA,NA,1,NA
Rock,0.071081081,101.5260213,0.870564444,102.6609898,0.621111111,92.16293667,0.725920943,-11.27118031,0.042971345,-23.24950069,0.383716135,99.877323,8.73530386,NA,0.667464444,102.7745154,NA,0.638076451,0.665783332,NA,NA,NA,NA,NA
World,0.122819149,134.3326268,0.47544709,135.2273666,0.6228125,121.8911413,0.712633884,-9.650385499,0.040262771,-20.87559225,0.295171034,135.6764406,3.307870603,NA,0.639553206,135.2273755,NA,0.709368437,0.711970235,NA,NA,NA,NA,NA
Rap,0.128659459,185.4184372,0.194547779,186.9679926,0.567583333,157.7039608,0.693157276,-15.8291226,0.04080213,-26.64413189,0.375956398,189.3391274,0.487846594,NA,0.476569762,187.1386735,NA,0.373426981,0.513183343,NA,NA,NA,NA,NA
Blues,0.176188679,69.67003943,0.424873239,71.00001831,0.501875,59.2577875,0.434225806,-8.017935484,0.068436425,-13.80441398,0.217846774,68.50474183,7.081169131,NA,0.183351288,71.00006133,NA,0.521098915,0.582371641,NA,NA,NA,NA,NA
Blues,0.11816763,141.3574473,0.346686312,141.8874725,0.501111111,110.8101122,0.609415569,-19.92411617,0.063167329,-28.47706347,0.286503493,139.5981603,-0.202624351,NA,0.215161443,141.8855897,NA,0.63351495,0.680246259,NA,NA,NA,NA,NA
Rock,0.119321918,101.1500638,0,101.8355249,0.7599,99.853058,0.515212038,-12.78330096,0.057576101,-18.82028044,0.376921683,100.2943779,0.805146717,NA,0.213483816,101.9214616,NA,0.696362534,0.785249356,NA,NA,NA,NA,NA
Rap,0.238975904,105.9905686,0.82585044,107.8105849,0.480125,79.284625,0.77501323,-15.56297244,0.050152227,-29.95592834,0.354380191,107.6647424,-4.024218486,NA,0.957002928,107.8105456,NA,0.363003146,0.483975102,NA,NA,NA,1,NA
Rock,0.443941538,114.0942208,0.443941538,114.0942208,0.585,67.763495,0.559988999,-8.603729373,0.04329516,-15.89022882,0.406796846,114.2513603,5.783482857,NA,0.412289231,113.8629148,NA,0.748010815,0.779880036,NA,NA,NA,1.5,NA
Electronic,0.129118056,120.5650819,0.386543103,121.6092272,0.501454545,121.2876455,0.626184631,-14.56585729,0.059563842,-23.95041317,0.439618596,121.2204857,3.014647289,NA,0.386543103,121.6092272,NA,0.709664983,0.697734294,NA,NA,NA,1.666666667,NA
Rock,0.15219708,120.3143611,0.401143376,120.7499772,0.602444444,116.5648478,0.375561462,-13.73897176,0.066419701,-18.22861794,0.326177326,120.1611279,1.680593023,NA,0.166906618,120.7501683,NA,0.819466336,0.807001644,NA,NA,NA,1,NA
Pop,0.08323,126.6640511,0.542876543,127.9262258,0.575111111,102.9018478,0.490522433,-9.032487537,0.051940927,-15.54300598,0.407548521,123.4405171,8.114391825,NA,0.248731933,127.7684066,NA,0.474332309,0.548909894,NA,NA,NA,1,NA
RnB,0.103459854,131.6625988,0.32279529,133.3588855,0.580888889,119.9794344,0.554892683,-12.66823537,0.064111354,-19.90738415,0.29669685,133.902757,3.059895122,NA,0.280668178,133.358815,NA,0.298946946,0.441514467,NA,NA,NA,1,NA
Rock,0.104179104,122.9881949,0.224959108,124.1387299,0.668333333,116.539565,0.648536058,-11.87695313,0.05280024,-20.87906971,0.330236478,121.9074923,1.070555789,NA,0.351262082,124.0237033,NA,0.625675712,0.6496206,NA,NA,NA,1,NA
Jazz,0.272651316,93.22346214,0.272651316,93.22346214,0.563818182,93.64614909,0.373595447,-17.30988792,0.098008074,-22.36438879,0.242287945,90.0042897,10.9702573,NA,0.109210181,93.22226232,NA,0.718870644,0.716928692,NA,NA,NA,NA,NA
Rock,0.119544304,143.0361486,0.699875,145.3085437,0.4553,120.920274,0.479633731,-16.80676831,0.067565111,-22.40929642,0.206606048,136.9652948,-7.84246025,NA,0.294471875,145.5356636,NA,0.753284341,0.757890165,NA,NA,NA,NA,NA
Pop,0.101467033,145.9952282,0.649813953,146.3956853,0.6365,139.9811317,0.554881508,-10.87204488,0.052872765,-18.75994794,0.35952693,135.7383123,4.273838121,NA,0.350520164,146.3957047,NA,0.472345887,0.544818624,NA,NA,NA,NA,NA
Blues,0.048703704,79.56053519,0.329847162,89.04052406,0.466,88.96702444,0.569696565,-19.70492748,0.064310668,-27.2585458,0.289694816,92.3869895,-11.83716969,NA,0.135356674,89.04127274,NA,0.640458056,0.665297097,NA,NA,NA,NA,NA
Rock,0.148653846,190.8892932,0.484787671,195.7764645,0.467916667,162.3015017,0.512194645,-12.12379815,0.078602709,-18.10178785,0.265476914,196.3750402,-2.100783471,NA,0.163245714,195.7765403,NA,0.486908811,0.594813753,NA,NA,NA,1.0625,NA
Punk,0.075060976,103.8676628,0.491655589,105.7756658,0.553545455,99.92629182,0.444454802,-10.74287571,0.058331271,-16.09161864,0.405913018,107.0127641,1.676341455,NA,0.150991692,105.8552764,NA,0.668808469,0.745228044,NA,NA,NA,NA,NA
Latin,0.58794697,147.1395812,0.58794697,147.1395812,0.428375,157.2894325,0.666259564,-7.191109476,0.038159706,-17.94760035,0.318453747,147.5913323,5.59873401,NA,0.513941232,147.0708211,NA,0.660121961,0.703320066,NA,NA,NA,NA,NA
Rock,0.136112782,110.9723402,0.194302239,112.017005,0.543666667,87.35223833,0.497317073,-9.285442073,0.058077927,-15.61192226,0.244619538,106.5688949,4.270183816,NA,0.222936508,112.0170365,NA,0.609411893,0.639245344,NA,NA,NA,1,NA
Blues,0.333368774,273.3400957,0.333368774,273.3400957,0.545777778,251.9856037,0.633337477,-24.62805469,0.046325357,-34.65355811,0.238559457,269.1225941,-11.54182562,NA,0.220169459,273.3406883,NA,0.445182872,0.527388744,NA,NA,NA,1,NA
Electronic,0.153789474,105.2423216,0.412222581,106.9692463,0.476166667,101.1351333,0.443405405,-10.00069165,0.039451523,-17.46140909,0.346587019,100.7168537,4.957079136,NA,0.241363489,106.8829452,NA,0.506054535,0.57229712,NA,NA,NA,1,NA
Jazz,0.171329949,225.3636208,0.294715881,224.7314518,0.468294118,249.2021847,0.567086957,-15.72715275,0.049676133,-24.06413387,0.340970919,222.7752598,1.448136537,NA,0.242825682,224.8709236,NA,0.644508663,0.728208826,NA,NA,NA,NA,NA
Country,0.139837398,104.0516683,0.245819372,105.657351,0.508333333,102.04385,0.453533333,-19.17224211,0.073923842,-24.74429298,0.261293567,98.0804373,-9.138727632,NA,0.155857143,105.6576388,NA,0.698984533,0.770354284,NA,NA,NA,NA,NA
Rap,0.228340909,113.0515201,0.65209116,114.1731494,0.418555556,86.33627111,0.737113166,-11.88772579,0.064777323,-24.2525778,0.451824991,113.7804215,8.036464635,NA,0.504628453,114.0177083,NA,0.650188297,0.743115937,NA,NA,NA,NA,NA
Latin,0.124430556,74.83698986,0.735869863,76.13853233,0.591,69.90787,0.705514563,-15.29721553,0.047363243,-27.39398252,0.303256149,73.79744076,8.264972006,NA,0.670512821,76.13864723,NA,0.612890615,0.666521048,NA,NA,NA,1,NA
Rock,0.48486413,117.7421452,0.48486413,117.7421452,0.707545455,105.6890464,0.465427518,-7.805701474,0.066212543,-13.7606855,0.379538288,116.4662182,5.847689599,NA,0.235382593,117.7421265,NA,0.69808372,0.701254032,NA,NA,NA,NA,NA
RnB,0.510579137,99.58475665,0.510579137,99.58475665,0.3451,94.355862,0.852796875,-6.631092548,0.044101358,-22.56512981,0.420103666,98.65760536,10.47702113,NA,0.981238609,99.34732772,NA,0.799324535,0.779993071,NA,NA,NA,1,NA
Pop,0.162838095,111.918514,0,113.2054221,0.74875,91.75816375,0.477210366,-9.98264939,0.07983407,-16.1819436,0.303152566,111.5460336,7.328816438,NA,0.135493827,113.2055517,NA,0.763520345,0.738268953,NA,NA,NA,1,NA
Rock,0.118067114,147.8175038,0.471599002,149.3082608,0.672583333,120.0543992,0.445154386,-6.422715789,0.054186105,-11.57878129,0.381286647,146.8763778,12.25791998,NA,0.222488353,149.1840368,NA,0.309824363,0.51543796,NA,NA,NA,1,NA
Punk,0.07238,50.917808,0.592995074,52.47221724,0.418428571,43.61655143,0.465247727,-10.10261818,0.049780614,-15.67220227,0.478152652,50.86286389,6.790997538,NA,0.30644335,52.60180815,NA,0.65964709,0.796373608,NA,NA,NA,1,NA
Pop,0.123754545,152.2973275,0.480832768,153.0159849,0.758769231,144.8663315,0.578665056,-17.98260628,0.045669718,-25.86627939,0.347696659,149.8754626,1.857661702,NA,0.18344664,153.0175041,NA,0.493919405,0.551825751,NA,NA,NA,1,NA
Reggae,0.093087248,117.1827111,0.33425,117.7723563,0.569785714,92.64870286,0.584060461,-8.790328215,0.052076382,-17.52399808,0.437703135,114.9912309,6.494498321,NA,0.396009174,117.7723671,NA,0.708942389,0.792466329,NA,NA,NA,1,NA
Rap,0.193111111,113.4174633,0.6408125,114.2881466,0.5012,89.554637,0.761646414,-13.42272809,0.062104492,-27.1955249,0.356129814,114.9492792,3.90003071,NA,0.35363587,114.1330425,NA,0.607164934,0.699752928,NA,NA,NA,1,NA
Pop,0.126855172,133.6961279,0.829989708,134.6192348,0.524272727,102.4935655,0.764686047,-8.804601329,0.037906728,-21.3381196,0.382777685,133.2149255,5.189006714,NA,0.808191945,134.6192574,NA,0.40380805,0.488800885,NA,NA,NA,1,NA
Latin,0.109303797,86.75121165,0.547584375,87.56599978,0.614875,97.7857575,0.709610749,-11.02645603,0.066295814,-23.03091857,0.294546145,84.97785192,4.278090798,NA,0.597320313,87.43001297,NA,0.510678087,0.611696841,NA,NA,NA,NA,NA
Rock,0.145048387,65.55375339,0.605079051,66.57304494,0.647,65.47072333,0.485856237,-15.18041438,0.050677188,-21.47895772,0.267238901,65.81521983,-0.720108527,NA,0.354766798,66.44393146,NA,0.654424216,0.729913812,NA,NA,NA,NA,NA
Rock,0.161731544,101.3770568,0.28569398,101.8842963,0.7028,87.613635,0.366752,-2.178006,0.0893566,-7.153238,0.493512667,113.9433501,9.481364,NA,0.098124686,101.8844195,NA,0.580154256,0.607943523,NA,NA,NA,1,NA
Rock,0.126787879,118.0146068,0.325643216,119.5151487,0.474583333,110.5823092,0.3825,-5.617533097,0.049118806,-11.19703901,0.445792258,117.3314831,6.06132634,NA,0.171735387,119.5152221,NA,0.786804276,0.818233678,NA,NA,NA,1,NA
Rock,0.164012658,169.9060382,0.556116719,170.263656,0.732533333,134.358092,0.471813995,-15.01954739,0.049033127,-21.08263508,0.263975421,169.7895006,2.115475199,NA,0.248963197,170.1742226,NA,0.653645214,0.672802496,NA,NA,NA,NA,NA
Rock,0.134330275,129.0363953,0.125838083,129.8914733,0.65,113.26954,0.467507756,-9.437372285,0.063442161,-16.05604137,0.350382454,141.0657249,7.027108152,NA,0.152810881,129.806968,NA,0.753880495,0.824564739,NA,NA,NA,1,NA
Rock,0.109986486,209.948537,0.1766289,215.632053,0.710428571,177.74929,0.500182405,-17.52150499,0.050044616,-23.80462639,0.327026149,207.5718574,2.952138416,NA,0.335549234,215.7497177,NA,0.452374574,0.497962252,NA,NA,NA,NA,NA
Rock,0.117977011,127.1675783,0.384549242,128.6285961,0.416833333,97.53273833,0.582900685,-10.13039384,0.038134092,-17.89763442,0.412846961,126.8186267,11.8470463,NA,0.486415023,128.4337672,NA,0.533998462,0.547296186,NA,NA,NA,NA,NA
Pop,0.181105769,125.2911369,0.122802381,126.3165772,0.556888889,122.0314278,0.554434646,-21.20498268,0.075037906,-28.56045512,0.239061549,119.8441879,-1.047992257,NA,0.244770511,126.3166061,NA,0.724032052,0.782594609,NA,NA,NA,1,NA
Rock,0.558104167,21.15306573,0.558104167,21.15306573,0.793,13.544665,0.719779661,-6.378384181,0.050306554,-17.56510734,0.345532486,21.18272226,12.0839548,NA,0.694744792,21.26346229,NA,0.6463617,0.672727311,NA,NA,NA,NA,NA
Rock,0.144483516,109.8342429,0.389040431,111.6363542,0.526142857,102.4595314,0.588742898,-11.31015199,0.054057855,-19.49171875,0.355273438,101.5677223,1.323576586,NA,0.198914536,111.5613241,NA,0.454180281,0.543002626,NA,NA,NA,1.111111111,NA
Country,0.069844828,74.35043069,0.513924051,75.61949608,0.419111111,58.27276778,0.613629423,-13.57571881,0.074315959,-21.56299069,0.325729516,75.45129061,6.482921322,NA,0.395111579,75.61945448,NA,0.649392568,0.68251436,NA,NA,NA,NA,NA
Electronic,0.235591549,194.5768458,0.670562172,195.9499618,0.5806,192.77259,0.592491067,-8.402098503,0.030679594,-18.99058474,0.463500966,194.6627361,5.933244085,NA,0.501621823,195.8641304,NA,0.280519478,0.460563029,NA,NA,NA,1,NA
Rock,0.131684685,109.0686871,0.37890604,110.0654147,0.567111111,104.8705367,0.421782805,-16.27780241,0.071184992,-21.44899246,0.35855367,107.467346,6.834302036,NA,0.154812291,110.0663565,NA,0.622585515,0.664678378,NA,NA,NA,1,NA
Rap,0.362141026,26.84774744,0.362141026,26.84774744,0.8425,22.301725,0.521350806,-20.44959274,0.059879395,-27.59985484,0.395915323,28.21415185,-0.55363172,NA,0.166187234,26.96160813,NA,0.36974679,0.497423354,NA,NA,NA,NA,NA
Rock,0.100242991,102.9797987,0.513329466,103.9136948,0.7445,104.0941417,0.501154657,-8.915544815,0.063924956,-15.16994728,0.371418278,90.15725731,5.914698008,NA,0.274539977,103.9127642,NA,0.436518247,0.500213598,NA,NA,NA,1,NA
Rock,0.189223256,104.0026462,0.149542945,104.4716115,0.834125,72.7726825,0.507848432,-14.82077526,0.067438589,-21.05295819,0.253206591,104.7657476,-13.06877076,NA,0.149542945,104.4716115,NA,0.400049343,0.548547121,NA,NA,NA,1,NA
Jazz,0.179128788,171.4330653,0.44586106,172.2994614,0.404615385,143.3041169,0.665699369,-22.11230203,0.050305613,-31.46242046,0.32940487,173.861132,0.08726787,NA,0.219974429,172.1652911,NA,0.663069816,0.726365402,NA,NA,NA,1,NA
Folk,0.222417874,107.6795453,0.222417874,107.6795453,0.4702,102.757645,0.742251429,-22.91530095,0.092665676,-35.27316381,0.289183016,106.8986231,12.71366889,NA,0.34481544,107.6798716,NA,0.676505219,0.663421357,NA,NA,NA,1.2,NA
Rock,0.147370166,167.2205517,0.269748966,168.1133477,0.7743,151.830415,0.460326698,-11.4337178,0.064029145,-17.52459485,0.37301776,159.0154936,0.33262744,NA,0.18237931,168.0009714,NA,0.383209442,0.488633057,NA,NA,NA,1,NA
Rock,0.151278571,221.4596513,0.338605051,223.6766984,0.627,226.4352263,0.368260722,-5.476469526,0.089269334,-10.52453273,0.362237773,179.7089262,5.331455794,NA,0.131621021,223.6774474,NA,0.384447003,0.501927084,NA,NA,NA,1.5,NA
RnB,0.243738971,233.2006272,0.213023853,233.3393133,0.586277778,195.9745872,0.611392336,-15.30282299,0.066814331,-23.92263382,0.338551196,230.7547205,7.439450527,NA,0.213023853,233.3393133,NA,0.765385155,0.757548447,NA,NA,NA,1,NA
Country,0.132645161,43.03036226,0.50560733,43.71972796,0.3858,39.550906,0.606019943,-10.60545299,0.065359744,-19.51284615,0.361604226,43.86731162,4.159465812,NA,0.333514436,43.7196279,NA,0.538830195,0.612752086,NA,NA,NA,NA,NA
Jazz,0.109736059,236.4984617,0.239484259,237.1565263,0.6122,246.9945105,0.61370418,-20.1406701,0.042250174,-28.50655113,0.292942765,235.1833504,-6.070809593,NA,0.118220731,237.1565381,NA,0.619721316,0.674036358,NA,NA,NA,NA,NA
Rock,0.156037037,99.10067215,0.381014706,100.0111934,0.689545455,85.25498636,0.360743506,-7.272214286,0.049673815,-12.06976948,0.387945617,99.68351078,4.108652733,NA,0.157853994,100.0108512,NA,0.636940445,0.706029871,NA,NA,NA,NA,NA
Rock,0.128718182,86.36965336,0.515948546,87.93820868,0.8436,73.831574,0.530807947,-13.74480298,0.053868593,-20.69543046,0.429104994,85.72950868,6.497479443,NA,0.299646861,87.84075944,NA,0.332052109,0.477107711,NA,NA,NA,1,NA
Country,0.1825,71.74646727,0.233211896,72.54063688,0.553666667,70.11098444,0.588336864,-16.82576695,0.064853199,-24.70210169,0.291058616,71.61517996,-7.345137888,NA,0.199460111,72.53982685,NA,0.736096024,0.721074357,NA,NA,NA,NA,NA
Blues,0.593924324,110.1041015,0.593924324,110.1041015,0.47925,94.48348875,0.717095519,-22.30264033,0.050094587,-33.16628774,0.241601906,107.6466592,-12.05759984,NA,0.479674764,110.1004695,NA,0.610913752,0.677911048,NA,NA,NA,1,NA
Rock,0.148414063,77.69120742,0.396878143,78.62075404,0.9325,76.661015,0.483625978,-8.416741784,0.058052254,-15.15065884,0.397704225,79.27526401,8.673564163,NA,0.203923598,78.54401749,NA,0.459223599,0.51655047,NA,NA,NA,1.272727273,NA
Blues,0.093121212,178.4977792,0.179805353,185.3754409,0.324266667,167.8673147,0.415795409,-10.35791816,0.057931158,-15.96382535,0.332916001,179.751925,3.009454341,NA,0.218020681,185.6002509,NA,0.396485053,0.486789452,NA,NA,NA,1,NA
Reggae,0.145317647,102.6370559,0.501653179,104.1373773,0.423444444,93.56953333,0.640801948,-10.2685184,0.05236342,-19.16508658,0.376884289,105.5178957,6.979743957,NA,0.330438267,103.9873605,NA,0.737707833,0.744418107,NA,NA,NA,NA,NA
Rock,0.131622754,360.8010236,0.230280907,365.7886797,0.548083333,311.7967125,0.433923033,-18.34129372,0.079588851,-24.0201064,0.343098566,363.5716622,5.769682749,NA,0.136240219,365.7869756,NA,0.761306185,0.734008473,NA,NA,NA,1.333333333,NA
Jazz,0.728700692,112.7151074,0.728700692,112.7151074,0.6155,108.7785933,0.571028782,-11.16102509,0.038256081,-20.95557269,0.421972079,114.0215999,6.485794219,NA,0.43485739,112.7149696,NA,0.733095858,0.745908304,NA,NA,NA,1,NA
